stock_code,stock_name,report_year,report_quarter,declare_date,act_np,con_np,excess_rate
601390,中国中铁,2016,3,2016-10-29,1414368.9025,1368516.0515,0.0335
601390,中国中铁,2016,4,2017-03-31,1250916.5,1386751.5963,-0.098
601390,中国中铁,2017,2,2017-08-31,1530511.4568,1399508.6657,0.0936
601390,中国中铁,2017,4,2018-03-30,1606683.3,1474400.0,0.0897
601390,中国中铁,2018,2,2018-08-31,1839663.7413,1802323.5,0.0207
601390,中国中铁,2018,4,2019-03-30,1719813.8,1833925.3604,-0.0622
601390,中国中铁,2019,1,2019-04-30,1990889.4869,2092601.8734,-0.0486
601390,中国中铁,2019,4,2020-03-31,2367756.7,2060990.7761,0.1488
601398,工商银行,2019,2,2019-08-30,31438169.7747,33863437.9633,-0.0716
601500,通用股份,2018,4,2019-01-25,15500.0,16521.0,-0.0618
601500,通用股份,2019,1,2019-04-26,15596.0,21030.0,-0.2584
601500,通用股份,2019,4,2020-04-28,10413.2875,11783.0,-0.1162
601512,中新集团,2019,4,2020-04-16,108351.2753,118000.0,-0.0818
601515,东风股份,2016,3,2016-10-29,64323.7778,81543.3333,-0.2112
601515,东风股份,2016,4,2017-04-11,56671.9803,59262.0,-0.0437
601515,东风股份,2017,1,2017-04-29,70086.7692,74451.2,-0.0586
601515,东风股份,2018,3,2018-10-30,67520.4706,73256.0,-0.0783
601515,东风股份,2018,4,2019-03-19,74789.7156,66042.0833,0.1325
601515,东风股份,2019,2,2019-08-27,77400.0,83419.0,-0.0722
601515,东风股份,2019,4,2020-04-24,41191.4726,75600.0,-0.4551
601519,*ST智慧,2016,2,2016-04-29,-22700.0,-12200.0,-0.8607
601519,*ST智慧,2016,3,2016-10-29,6347.06,-22282.35,1.2848
601519,*ST智慧,2016,4,2017-01-25,-168000.0,13400.0,-13.5373
601519,*ST智慧,2017,2,2017-04-28,900.0,15300.0,-0.9412
601519,*ST智慧,2017,3,2017-10-28,45700.0,6300.0,6.254
601519,*ST智慧,2017,4,2018-04-28,38292.465,45700.0,-0.1621
601519,大智慧,2018,4,2019-03-20,10831.3396,9938.5,0.0898
601519,大智慧,2019,1,2019-04-27,9938.5,7950.8,0.25
601555,东吴证券,2016,1,2016-04-29,205042.3529,260983.3333,-0.2143
601555,东吴证券,2016,2,2016-08-20,160968.4444,195510.0,-0.1767
601555,东吴证券,2016,3,2016-10-27,174874.88,159097.5652,0.0992
601555,东吴证券,2016,4,2017-01-21,149627.0,183462.5,-0.1844
601555,东吴证券,2017,2,2017-08-30,135985.8182,172300.0,-0.2108
601555,东吴证券,2017,3,2017-10-26,113251.1304,135985.8182,-0.1672
601555,东吴证券,2017,4,2018-03-29,78812.2751,107188.8,-0.2647
601555,东吴证券,2018,1,2018-04-28,85357.0,122660.0,-0.3041
601555,东吴证券,2019,2,2019-08-16,163778.5714,191760.0,-0.1459
601555,东吴证券,2019,4,2020-01-18,110000.0,146000.0,-0.2466
601558,*ST锐电,2016,4,2017-04-25,-309934.4992,-288156.69,-0.0756
601566,九牧王,2016,2,2016-08-26,42169.7143,44438.0786,-0.051
601566,九牧王,2016,4,2017-04-21,42294.912,39825.0,0.062
601566,九牧王,2017,4,2018-04-25,49406.3657,45304.0,0.0906
601566,九牧王,2018,3,2018-10-25,52028.6667,57201.125,-0.0904
601566,九牧王,2018,4,2019-04-25,53359.1466,56390.296,-0.0538
601566,九牧王,2019,4,2020-04-24,37007.4794,55165.166,-0.3292
601567,三星医疗,2016,1,2016-04-14,78230.0,69402.4563,0.1272
601567,三星医疗,2016,2,2016-08-23,71756.1667,77682.508,-0.0763
601567,三星医疗,2017,1,2017-04-18,97835.6667,90495.0,0.0811
601567,三星医疗,2017,2,2017-08-22,77274.0,99163.0,-0.2207
601567,三星医疗,2017,4,2018-04-24,89058.9037,73917.0,0.2049
601567,三星医疗,2018,4,2019-04-23,50807.9684,96234.0,-0.472
601567,三星医疗,2019,4,2020-01-18,101615.9368,97059.834,0.0469
601577,长沙银行,2018,4,2019-01-22,447860.8,444801.5,0.0069
601577,长沙银行,2019,4,2020-01-20,508024.8,500000.0,0.016
601579,会稽山,2016,1,2016-04-28,13200.0,14282.0,-0.0758
601579,会稽山,2016,2,2016-08-25,12828.3684,17331.6667,-0.2598
601579,会稽山,2016,3,2016-10-27,12256.0,13947.8889,-0.1213
601579,会稽山,2016,4,2017-03-29,14146.5621,15833.3333,-0.1065
601579,会稽山,2017,2,2017-08-24,17037.6667,19894.0,-0.1436
601579,会稽山,2017,4,2018-02-06,17785.9609,17913.0,-0.0071
601579,会稽山,2018,1,2018-04-25,20304.5,21475.6667,-0.0545
601579,会稽山,2018,4,2019-04-17,17784.0977,19100.0,-0.0689
601579,会稽山,2019,1,2019-04-27,14200.0,20900.0,-0.3206
601579,会稽山,2019,4,2020-04-17,16645.0677,15000.0,0.1097
601588,北辰实业,2016,1,2016-04-27,83912.9118,88083.5556,-0.0473
601588,北辰实业,2016,3,2016-10-28,69557.8889,85398.952,-0.1855
601588,北辰实业,2016,4,2017-03-23,60058.5444,77441.46,-0.2245
601588,北辰实业,2017,2,2017-08-17,93200.0,77441.46,0.2035
601588,北辰实业,2017,3,2017-10-27,104846.5455,84960.5714,0.2341
601588,北辰实业,2017,4,2018-03-22,114041.0658,108779.4286,0.0484
601588,北辰实业,2018,1,2018-04-27,137275.0,143442.6667,-0.043
601588,北辰实业,2018,2,2018-08-24,149000.0,141100.0,0.056
601588,北辰实业,2018,4,2019-03-21,118951.1662,143260.0,-0.1697
601588,北辰实业,2019,4,2020-03-31,165394.8716,147300.0,0.1228
601595,上海电影,2016,2,2016-08-16,22906.8571,21200.0,0.0805
601595,上海电影,2016,3,2016-10-26,24078.6786,23119.3333,0.0415
601595,上海电影,2017,1,2017-04-25,30647.2347,29309.6739,0.0456
601595,上海电影,2017,2,2017-08-23,25426.087,29790.4286,-0.1465
601595,上海电影,2017,4,2018-04-25,25712.2587,24277.5,0.0591
601595,上海电影,2018,2,2018-08-29,23664.1667,29535.6667,-0.1988
601595,上海电影,2019,1,2019-04-25,26254.9286,29100.8571,-0.0978
601595,上海电影,2019,3,2019-10-30,22244.125,27188.25,-0.1818
601595,上海电影,2019,4,2020-04-25,13713.6366,21110.0,-0.3504
601598,中国外运,2018,4,2019-03-26,270410.6405,341300.0,-0.2077
601598,中国外运,2019,4,2020-04-01,280349.5055,257600.0,0.0883
601599,鹿港文化,2016,2,2016-08-10,21000.9079,22575.6842,-0.0698
601599,鹿港文化,2016,3,2016-10-25,21581.9,20006.3333,0.0788
601599,鹿港文化,2016,4,2017-01-16,21000.0,21766.3275,-0.0352
601599,鹿港文化,2017,4,2018-04-21,29320.2617,25355.9947,0.1563
601599,鹿港文化,2018,2,2018-08-25,38980.0,36631.6586,0.0641
601600,中国铝业,2016,1,2016-04-29,-129154.578,-210242.1335,0.3857
601600,中国铝业,2016,2,2016-08-26,38386.6667,-123506.6667,1.3108
601600,中国铝业,2016,3,2016-10-21,40400.0,34360.0,0.1758
601600,中国铝业,2016,4,2017-01-20,38000.0,56940.2727,-0.3326
601600,中国铝业,2017,1,2017-04-26,304385.2912,345921.0677,-0.1201
601600,中国铝业,2017,2,2017-08-18,299455.9,286291.6169,0.046
601600,中国铝业,2017,3,2017-10-27,284538.9855,294348.2,-0.0333
601600,中国铝业,2017,4,2018-01-31,136445.466,255565.984,-0.4661
601600,中国铝业,2018,1,2018-04-24,314062.837,326451.0871,-0.0379
601600,中国铝业,2018,2,2018-08-16,233456.4872,276183.2642,-0.1547
601600,中国铝业,2018,3,2018-10-26,205627.4993,221287.7417,-0.0708
601600,中国铝业,2018,4,2019-03-29,87023.0,213059.5723,-0.5916
601600,中国铝业,2019,1,2019-04-30,201803.6959,192876.2924,0.0463
601600,中国铝业,2019,2,2019-08-28,152523.8667,205000.0,-0.256
601600,中国铝业,2019,3,2019-10-30,120534.7644,139955.5827,-0.1388
601600,中国铝业,2019,4,2020-03-27,85099.9,110647.3745,-0.2309
601601,中国太保,2016,1,2016-04-30,1649870.9136,1827653.1455,-0.0973
601601,中国太保,2016,2,2016-07-30,1704694.7826,1665771.3571,0.0234
601601,中国太保,2016,3,2016-10-29,1319766.0172,1364068.9375,-0.0325
601601,中国太保,2016,4,2017-03-30,1205700.0,1032512.0,0.1677
601601,中国太保,2017,1,2017-04-29,1354146.6818,1418355.451,-0.0453
601601,中国太保,2017,2,2017-08-28,1365448.4492,1305992.7727,0.0455
601601,中国太保,2017,3,2017-10-28,1499369.216,1358102.7368,0.104
601601,中国太保,2017,4,2018-03-30,1466200.0,1517129.1765,-0.0336
601601,中国太保,2018,1,2018-04-28,2054921.9153,2012136.4865,0.0213
601601,中国太保,2018,2,2018-08-27,1974764.623,2073251.4359,-0.0475
601601,中国太保,2018,3,2018-10-27,1883215.2517,1962177.4091,-0.0402
601601,中国太保,2018,4,2019-03-25,1801900.0,1683074.2,0.0706
601601,中国太保,2019,1,2019-04-27,2392316.5113,2304127.0,0.0383
601601,中国太保,2019,2,2019-07-31,2693091.4286,3035770.0,-0.1129
601601,中国太保,2019,4,2020-03-23,2774100.0,2843475.4815,-0.0244
601606,长城军工,2018,4,2019-04-25,9800.0947,13300.0,-0.2632
601607,上海医药,2017,4,2018-03-24,352064.5567,372963.2364,-0.056
601607,上海医药,2018,3,2018-10-27,418494.4597,400610.2664,0.0446
601607,上海医药,2018,4,2019-03-29,388106.2861,418594.5258,-0.0728
601607,上海医药,2019,4,2020-03-28,408099.3664,431890.3024,-0.0551
601608,中信重工,2016,4,2017-03-23,-158393.7279,-137400.0,-0.1528
601608,中信重工,2017,2,2017-08-25,-3622.2222,-83000.0,0.9564
601608,中信重工,2017,4,2018-01-30,3300.0,6300.0,-0.4762
601608,中信重工,2019,4,2020-03-24,11689.6679,16900.0,-0.3083
601611,中国核建,2016,2,2016-08-31,103173.0,114090.0,-0.0957
601611,中国核建,2016,4,2017-04-27,79851.5413,102375.0,-0.22
601611,中国核建,2017,1,2017-04-28,105773.3636,149625.0,-0.2931
601611,中国核建,2018,3,2018-10-31,101721.8182,95940.0,0.0603
601611,中国核建,2018,4,2019-01-29,96851.5692,99868.5,-0.0302
601611,中国核建,2019,4,2020-04-29,120684.2413,115400.0,0.0458
601615,明阳智能,2018,4,2019-04-27,42596.6515,33586.9314,0.2683
601615,明阳智能,2019,2,2019-08-07,63585.9446,52233.8666,0.2173
601615,明阳智能,2019,3,2019-10-30,66978.5761,64393.0738,0.0402
601615,明阳智能,2019,4,2020-04-22,71256.3193,67258.0869,0.0594
601616,广电电气,2016,4,2017-01-24,-11000.0,-5765.0,-0.9081
601618,中国中冶,2016,1,2016-04-27,561772.9091,547800.0,0.0255
601618,中国中冶,2016,2,2016-08-27,576648.3333,562127.0,0.0258
601618,中国中冶,2016,4,2017-03-29,537585.8,559861.508,-0.0398
601618,中国中冶,2017,3,2017-10-31,608628.8333,627262.3158,-0.0297
601618,中国中冶,2018,1,2018-04-28,680442.6654,696240.1,-0.0227
601618,中国中冶,2018,2,2018-08-31,688971.3786,669931.0074,0.0284
601618,中国中冶,2018,4,2019-03-30,637158.0,668600.0,-0.047
601618,中国中冶,2019,4,2020-04-01,659971.2,725326.671,-0.0901
601619,嘉泽新能,2017,4,2018-03-23,16496.2776,21800.0,-0.2433
601628,中国人寿,2016,1,2016-04-21,3324768.0239,3647380.0986,-0.0885
601628,中国人寿,2016,2,2016-07-30,2948613.4007,3037003.3628,-0.0291
601628,中国人寿,2016,3,2016-10-28,1995749.72,2258993.2124,-0.1165
601628,中国人寿,2017,1,2017-04-28,2482225.0267,2194042.2776,0.1313
601628,中国人寿,2017,2,2017-08-25,2348831.6092,2147547.7444,0.0937
601628,中国人寿,2017,3,2017-10-21,2605201.8589,2290195.0225,0.1375
601628,中国人寿,2017,4,2018-01-31,3347225.0,3359263.7893,-0.0036
601628,中国人寿,2018,1,2018-04-21,4184514.0954,4094520.0522,0.022
601628,中国人寿,2018,2,2018-07-28,3707053.97,4235503.498,-0.1248
601628,中国人寿,2018,3,2018-10-26,3091316.3441,4141025.6393,-0.2535
601628,中国人寿,2018,4,2019-01-30,1612650.0,3473960.6892,-0.5358
601628,中国人寿,2019,1,2019-04-19,3028530.7777,2678361.9429,0.1307
601628,中国人寿,2019,2,2019-07-30,3781377.9345,3297903.8633,0.1466
601628,中国人寿,2019,3,2019-10-19,5178905.8101,4499813.908,0.1509
601628,中国人寿,2019,4,2020-01-20,5697500.0,5371642.8257,0.0607
601633,长城汽车,2016,2,2016-07-29,916421.2371,836603.536,0.0954
601633,长城汽车,2016,3,2016-10-26,966264.18,933179.8343,0.0355
601633,长城汽车,2016,4,2017-01-13,1000000.0,979193.9123,0.0212
601633,长城汽车,2017,1,2017-04-28,1161378.7849,1219756.049,-0.0479
601633,长城汽车,2017,2,2017-07-22,919955.9129,1118605.0751,-0.1776
601633,长城汽车,2017,3,2017-10-27,579293.0345,730829.3542,-0.2073
601633,长城汽车,2017,4,2018-01-27,503485.63,546557.7201,-0.0788
601633,长城汽车,2018,1,2018-04-25,774906.9992,749750.8252,0.0336
601633,长城汽车,2018,2,2018-07-18,737076.7162,802152.4742,-0.0811
601633,长城汽车,2018,3,2018-10-27,543143.7302,694129.6358,-0.2175
601633,长城汽车,2018,4,2019-01-26,535400.0,533841.9912,0.0029
601633,长城汽车,2019,1,2019-04-30,547178.9755,570832.9227,-0.0414
601633,长城汽车,2019,2,2019-07-20,478888.2804,491447.8313,-0.0256
601633,长城汽车,2019,3,2019-10-26,468278.8188,440550.4668,0.0629
601633,长城汽车,2019,4,2020-02-22,449300.0,452781.947,-0.0077
601636,旗滨集团,2016,1,2016-04-29,26355.5385,39782.0,-0.3375
601636,旗滨集团,2016,2,2016-08-16,58943.9162,45428.5672,0.2975
601636,旗滨集团,2016,3,2016-10-28,71489.2632,62461.8492,0.1445
601636,旗滨集团,2016,4,2017-01-17,83952.963,65113.548,0.2893
601636,旗滨集团,2017,1,2017-04-29,102443.5704,97400.7632,0.0518
601636,旗滨集团,2017,2,2017-07-15,119798.8974,111157.8486,0.0777
601636,旗滨集团,2018,2,2018-08-15,153981.6795,172827.753,-0.109
601636,旗滨集团,2018,3,2018-10-12,132550.4577,154145.2046,-0.1401
601636,旗滨集团,2018,4,2019-03-29,120766.4335,134413.2734,-0.1015
601636,旗滨集团,2019,1,2019-04-26,128825.1915,134238.9811,-0.0403
601636,旗滨集团,2019,3,2019-10-18,129918.6646,121771.5782,0.0669
601658,邮储银行,2019,4,2020-03-26,6093300.0,5970321.2223,0.0206
601666,平煤股份,2016,2,2016-08-30,29110.0,-111700.0,1.2606
601666,平煤股份,2016,4,2017-01-26,70000.0,28333.9798,1.4705
601666,平煤股份,2017,1,2017-04-25,146639.4286,136609.0909,0.0734
601666,平煤股份,2017,2,2017-08-29,122127.6,127369.0,-0.0412
601666,平煤股份,2017,3,2017-10-28,142235.25,130990.0,0.0858
601666,平煤股份,2017,4,2018-01-31,132000.0,143717.625,-0.0815
601666,平煤股份,2018,1,2018-04-28,143864.3253,174771.9993,-0.1768
601666,平煤股份,2018,2,2018-08-18,94430.0537,118816.6667,-0.2052
601666,平煤股份,2018,3,2018-10-20,87543.698,94085.547,-0.0695
601666,平煤股份,2018,4,2019-03-30,71516.074,80986.5553,-0.1169
601666,平煤股份,2019,1,2019-04-26,126537.6427,98598.0933,0.2834
601666,平煤股份,2019,2,2019-08-22,127518.0,141292.0,-0.0975
601666,平煤股份,2019,3,2019-10-26,117678.1111,127518.0,-0.0772
601666,平煤股份,2019,4,2020-01-22,117100.0,117535.4,-0.0037
601668,中国建筑,2016,1,2016-04-30,2908527.3533,2799940.7407,0.0388
601668,中国建筑,2016,2,2016-07-30,2977462.72,2866863.3333,0.0386
601668,中国建筑,2016,3,2016-10-29,3126303.383,3022311.8077,0.0344
601668,中国建筑,2016,4,2017-04-13,2987010.4,3066500.7895,-0.0259
601668,中国建筑,2017,1,2017-04-27,3453075.0,3545527.1429,-0.0261
601668,中国建筑,2017,4,2018-04-12,3294179.9,3381773.35,-0.0259
601668,中国建筑,2018,1,2018-04-28,3716977.7882,3838558.0455,-0.0317
601668,中国建筑,2018,4,2019-04-12,3824132.4,3727442.6112,0.0259
601668,中国建筑,2019,1,2019-04-30,4298948.5035,4182016.4504,0.028
601669,中国电建,2016,2,2016-08-30,576886.0,590450.0,-0.023
601669,中国电建,2016,4,2017-04-27,677181.2478,603958.0272,0.1212
601669,中国电建,2017,1,2017-04-28,772078.8921,746757.821,0.0339
601669,中国电建,2017,2,2017-08-29,772950.9724,796361.9476,-0.0294
601669,中国电建,2017,3,2017-10-31,788318.5333,769884.6667,0.0239
601669,中国电建,2017,4,2018-04-25,736662.086,794740.6667,-0.0731
601669,中国电建,2018,1,2018-04-27,821743.25,931688.0,-0.118
601669,中国电建,2018,2,2018-08-31,801176.6667,840482.0,-0.0468
601669,中国电建,2018,4,2019-04-27,769514.314,795549.821,-0.0327
601669,中国电建,2019,1,2019-04-30,869702.4772,898772.0,-0.0323
601669,中国电建,2019,2,2019-08-29,841128.684,872044.996,-0.0355
601669,中国电建,2019,4,2020-04-24,723936.5377,764951.751,-0.0536
601677,明泰铝业,2016,1,2016-04-26,23280.0,20000.0,0.164
601677,明泰铝业,2016,2,2016-08-11,27443.7692,25800.0,0.0637
601677,明泰铝业,2016,4,2017-01-26,26809.7511,27100.3126,-0.0107
601677,明泰铝业,2017,2,2017-07-13,39326.0359,36739.9743,0.0704
601677,明泰铝业,2017,4,2018-01-16,35000.0,38007.2784,-0.0791
601677,明泰铝业,2018,4,2019-02-19,49841.14,50729.372,-0.0175
601677,明泰铝业,2019,1,2019-04-26,60531.7706,63942.6036,-0.0533
601677,明泰铝业,2019,3,2019-10-15,67979.8125,63705.732,0.0671
601677,明泰铝业,2019,4,2020-01-14,93900.0,84087.6729,0.1167
601678,滨化股份,2016,4,2017-01-21,35881.31,23602.5294,0.5202
601678,滨化股份,2017,1,2017-04-14,44727.1111,47599.3333,-0.0603
601678,滨化股份,2017,2,2017-07-06,63159.3333,43268.0,0.4597
601678,滨化股份,2017,3,2017-10-13,74865.4483,65440.3,0.144
601678,滨化股份,2017,4,2018-01-27,82885.8302,79481.0,0.0428
601678,滨化股份,2018,1,2018-04-14,115348.0882,110626.2,0.0427
601678,滨化股份,2018,2,2018-07-10,109859.0,118368.7143,-0.0719
601678,滨化股份,2018,3,2018-10-23,95869.6512,104853.0,-0.0857
601678,滨化股份,2018,4,2019-01-26,70179.59,90859.5,-0.2276
601678,滨化股份,2019,2,2019-07-25,80276.0,85697.8,-0.0633
601678,滨化股份,2019,3,2019-10-28,48742.8261,59298.6364,-0.178
601678,滨化股份,2019,4,2020-01-15,46482.52,45200.0,0.0284
601688,华泰证券,2016,2,2016-08-20,688320.9607,787801.7111,-0.1263
601688,华泰证券,2016,3,2016-10-29,690233.9882,664395.6481,0.0389
601688,华泰证券,2016,4,2017-03-31,627061.1459,612038.7553,0.0245
601688,华泰证券,2017,4,2018-02-14,935380.57,725678.528,0.289
601688,华泰证券,2018,1,2018-04-27,789505.6608,827628.237,-0.0461
601688,华泰证券,2018,3,2018-10-31,768637.2035,824745.7542,-0.068
601688,华泰证券,2018,4,2019-03-30,503273.7703,719699.5,-0.3007
601688,华泰证券,2019,1,2019-04-30,809893.2364,860397.0,-0.0587
601688,华泰证券,2019,3,2019-10-30,803426.6173,786069.5463,0.0221
601688,华泰证券,2019,4,2020-01-23,855565.4095,799621.9283,0.07
601689,拓普集团,2016,1,2016-04-25,51944.0,49610.8,0.047
601689,拓普集团,2016,3,2016-10-28,56108.3935,52756.7415,0.0635
601689,拓普集团,2016,4,2017-01-19,61281.7323,56770.463,0.0795
601689,拓普集团,2017,4,2018-01-24,78808.2752,79408.8016,-0.0076
601689,拓普集团,2018,1,2018-04-25,93072.0352,100223.4299,-0.0714
601689,拓普集团,2018,2,2018-08-24,87991.9154,92276.7708,-0.0464
601689,拓普集团,2018,3,2018-10-25,83170.3848,88058.4258,-0.0555
601689,拓普集团,2018,4,2019-01-31,80057.35,81430.0037,-0.0169
601689,拓普集团,2019,1,2019-04-26,81152.1255,87721.5548,-0.0749
601689,拓普集团,2019,2,2019-07-16,70340.3735,80807.755,-0.1295
601689,拓普集团,2019,3,2019-10-25,51573.8721,54486.2093,-0.0535
601689,拓普集团,2019,4,2020-04-29,45620.5818,54797.2552,-0.1675
601698,中国卫通,2019,4,2020-04-17,44642.2541,60645.4286,-0.2639
601699,潞安环能,2016,1,2016-04-28,14389.8017,19777.6506,-0.2724
601699,潞安环能,2016,2,2016-07-29,35718.8571,46766.6667,-0.2362
601699,潞安环能,2016,3,2016-10-28,44144.6707,38215.8052,0.1551
601699,潞安环能,2016,4,2017-01-26,68000.0,56078.9872,0.2126
601699,潞安环能,2017,2,2017-07-21,251008.8525,231974.0206,0.0821
601699,潞安环能,2017,4,2018-01-27,265713.6692,262854.0029,0.0109
601699,潞安环能,2018,2,2018-08-24,311051.8833,332835.5776,-0.0654
601699,潞安环能,2018,4,2019-03-28,266295.7305,300306.6037,-0.1133
601699,潞安环能,2019,4,2020-04-20,237870.94,307687.8033,-0.2269
601700,风范股份,2017,4,2018-04-28,13765.5877,23362.0,-0.4108
601717,郑煤机,2016,3,2016-10-29,23466.0,6617.0,2.5463
601717,郑煤机,2016,4,2017-03-28,6199.7356,20340.8108,-0.6952
601717,郑煤机,2017,1,2017-04-28,57989.7805,55634.0431,0.0423
601717,郑煤机,2017,2,2017-08-26,54423.0,58162.9059,-0.0643
601717,郑煤机,2017,3,2017-10-31,46020.7751,55397.7273,-0.1693
601717,郑煤机,2017,4,2018-01-31,29400.0,40285.4,-0.2702
601717,郑煤机,2018,2,2018-08-30,87452.7246,74314.25,0.1768
601717,郑煤机,2018,4,2019-01-31,84000.0,101100.0,-0.1691
601717,郑煤机,2019,1,2019-04-30,104808.0,109362.0,-0.0416
601717,郑煤机,2019,2,2019-08-29,114260.0,100700.0,0.1347
601717,郑煤机,2019,4,2020-03-28,104025.3247,121581.5,-0.1444
601718,际华集团,2016,2,2016-08-26,116984.2,129494.1429,-0.0966
601718,际华集团,2016,3,2016-10-28,114845.5,119962.8667,-0.0427
601718,际华集团,2017,1,2017-04-26,133085.1176,139543.0,-0.0463
601718,际华集团,2018,4,2019-01-31,-4938.07,83300.0,-1.0593
601718,际华集团,2019,2,2019-08-28,37700.0,90800.0,-0.5848
601718,际华集团,2019,4,2020-01-23,9065.0,37700.0,-0.7595
601727,上海电气,2016,2,2016-08-27,225300.0,245900.0,-0.0838
601727,上海电气,2016,4,2017-03-18,206017.0,228329.6593,-0.0977
601727,上海电气,2017,4,2018-03-30,265957.6,220877.706,0.2041
601727,上海电气,2018,1,2018-04-28,312600.0,235602.887,0.3268
601727,上海电气,2018,2,2018-08-31,282000.0,177700.0,0.5869
601727,上海电气,2018,4,2019-03-30,301652.5,250329.599,0.205
601727,上海电气,2019,1,2019-04-30,242117.929,249310.7574,-0.0289
601727,上海电气,2019,4,2020-04-01,350103.7,327600.0,0.0687
601766,中国中车,2016,2,2016-08-23,1336676.2023,1275455.8208,0.048
601766,中国中车,2016,3,2016-10-29,1261079.913,1294073.1667,-0.0255
601766,中国中车,2016,4,2017-03-30,1129559.6,1212994.4009,-0.0688
601766,中国中车,2017,1,2017-04-28,1273382.6218,1305497.8638,-0.0246
601766,中国中车,2017,2,2017-08-26,1212904.2198,1266598.4987,-0.0424
601766,中国中车,2017,3,2017-10-28,1154621.5354,1273984.1505,-0.0937
601766,中国中车,2017,4,2018-03-29,1079855.6,1143210.9658,-0.0554
601766,中国中车,2018,1,2018-04-27,1242889.2755,1276688.3935,-0.0265
601766,中国中车,2018,2,2018-08-25,1193387.7512,1232046.8824,-0.0314
601766,中国中车,2018,4,2019-03-29,1130504.4,1195457.7192,-0.0543
601766,中国中车,2019,1,2019-04-30,1328592.3204,1376702.2919,-0.0349
601766,中国中车,2019,2,2019-08-30,1311836.832,1345657.8493,-0.0251
601766,中国中车,2019,3,2019-10-31,1282131.5289,1311055.2986,-0.0221
601766,中国中车,2019,4,2020-03-31,1179492.9,1282140.4055,-0.0801
601777,力帆股份,2016,1,2016-04-29,90966.0,85207.8095,0.0676
601777,力帆股份,2016,2,2016-08-27,76571.5775,90840.6691,-0.1571
601777,力帆股份,2016,3,2016-10-25,41209.5353,69018.8382,-0.4029
601777,力帆股份,2016,4,2017-04-10,8260.1804,27639.7743,-0.7011
601777,力帆股份,2017,1,2017-04-25,49928.8103,53707.1052,-0.0704
601777,力帆股份,2017,2,2017-08-23,29427.0,50040.0,-0.4119
601777,力帆股份,2017,3,2017-10-26,34186.9775,35773.6367,-0.0444
601777,力帆股份,2017,4,2018-01-29,18259.9547,38946.955,-0.5312
601777,力帆股份,2019,4,2020-04-30,-468208.2431,-498100.0,0.06
601788,光大证券,2016,1,2016-04-26,464665.75,499905.2735,-0.0705
601788,光大证券,2016,2,2016-08-30,371812.3125,609000.0,-0.3895
601788,光大证券,2016,4,2017-01-21,307262.929,360382.2,-0.1474
601788,光大证券,2017,1,2017-04-29,346776.4706,363602.2569,-0.0463
601788,光大证券,2017,2,2017-08-30,264600.0,353900.0,-0.2523
601788,光大证券,2017,3,2017-10-27,289865.9574,264812.5,0.0946
601788,光大证券,2017,4,2018-01-20,303228.3074,291849.4935,0.039
601788,光大证券,2018,2,2018-08-29,240512.0333,331976.71,-0.2755
601788,光大证券,2018,3,2018-10-30,220341.8717,245556.1111,-0.1027
601788,光大证券,2018,4,2019-01-26,134711.4347,174608.1753,-0.2285
601788,光大证券,2019,1,2019-04-30,297355.0538,264397.5714,0.1247
601788,光大证券,2019,2,2019-08-28,263622.2222,355030.648,-0.2575
601788,光大证券,2019,3,2019-10-29,268271.4286,259740.0,0.0328
601788,光大证券,2019,4,2020-01-23,55353.0,260228.88,-0.7873
601789,宁波建工,2016,1,2016-04-28,21642.75,17458.8,0.2396
601789,宁波建工,2016,3,2016-10-25,20979.7091,22182.9091,-0.0542
601789,宁波建工,2016,4,2017-03-31,19538.6532,20000.0,-0.0231
601789,宁波建工,2017,1,2017-04-27,25835.5,24114.0,0.0714
601789,宁波建工,2018,4,2019-03-28,22392.7814,24060.0,-0.0693
601798,蓝科高新,2016,4,2017-04-18,-13810.0,-12500.0,-0.1048
601798,蓝科高新,2017,4,2018-04-11,-8750.0,1100.0,-8.9545
601798,*ST蓝科,2018,4,2019-04-17,6294.0904,5330.0,0.1809
601799,星宇股份,2016,4,2017-04-28,34990.4082,36880.0,-0.0512
601799,星宇股份,2017,4,2018-04-28,46997.5753,43047.0453,0.0918
601799,星宇股份,2019,4,2020-04-18,78991.1877,75575.898,0.0452
601800,中国交建,2016,4,2017-03-29,1674307.4198,1780245.9626,-0.0595
601800,中国交建,2017,3,2017-10-31,1873313.5873,1973460.8667,-0.0507
601800,中国交建,2017,4,2018-03-30,2058077.796,1910232.6829,0.0774
601800,中国交建,2018,1,2018-04-28,2188430.6455,2262456.3036,-0.0327
601800,中国交建,2018,4,2019-03-30,1968041.5776,2239791.4894,-0.1213
601800,中国交建,2019,1,2019-04-30,2235666.6376,2494156.9823,-0.1036
601800,中国交建,2019,2,2019-08-31,2190968.0895,2238587.7937,-0.0213
601800,中国交建,2019,3,2019-10-31,2135414.2903,2181538.404,-0.0211
601800,中国交建,2019,4,2020-04-01,2010755.7825,2118890.3405,-0.051
601801,皖新传媒,2016,1,2016-04-29,91953.9167,109971.0,-0.1638
601801,皖新传媒,2017,1,2017-04-12,125916.0,111781.8,0.1264
601801,皖新传媒,2016,4,2017-04-15,105867.1101,90698.4,0.1672
601801,皖新传媒,2017,2,2017-08-31,141823.0119,127136.5999,0.1155
601801,皖新传媒,2017,4,2018-04-21,111667.7087,141233.536,-0.2093
